100+-34ms_loss0.5_0_2.txt	683.2760756652331	1900.3333333333333	1.0096666666666665	563.8276081704145	189.0	2190.9362596226156	0.006666666666666672	0.0008732222222222236	0	0	
70+-24ms_loss1_0_2.txt	742.5079374674026	2110.3333333333335	1.0143333333333333	272.4214971275235	184.66666666666666	2373.7484172638124	0.006666666666666672	0.0012278888888888914	0	0	
30+-10ms_loss1_2_2.txt	1173.8368337357706	5492.0	1.0056666666666667	416.22399172806416	544.6666666666666	2210.2665070639505	0.005333333333333338	0.0005345555555555565	0	0	
70+-24ms_loss1_2.txt	712.5690920829878	1895.3333333333333	1.0103333333333333	258.8143032103603	124.66666666666667	2110.553512682511	0.006000000000000005	0.0009265555555555571	0	0	
30+-10ms_loss1_0_1.txt	1162.2435571051437	5482.0	1.014	445.53870254122364	484.6666666666667	2526.2101010187353	0.005333333333333338	0.0012040000000000022	0	0	
70+-24ms_loss1_2_1.txt	757.2554966309673	2215.3333333333335	1.0146666666666666	440.7436728267487	218.0	2481.4394980903267	0.008666666666666675	0.0012515555555555578	0	0	
70+-24ms_loss3_1.txt	454.4393233829424	1017.0	1.0066666666666666	367.7752203773863	38.0	2234.0779124297037	0.005333333333333338	0.0006222222222222234	0	0	
100+-34ms_loss0.5_2_1.txt	746.4130140991302	2215.3333333333335	1.014	381.724337689997	221.33333333333334	2369.30558729554	0.010000000000000009	0.0012040000000000022	0	0	
100+-34ms_loss0.5_0_1.txt	683.7853437920562	1898.6666666666667	1.009	280.3894113144711	238.0	2131.894381836565	0.008666666666666675	0.0008190000000000014	0	0	
30+-10ms_loss1_2_1.txt	1155.5739672653247	5272.0	1.0110000000000001	411.64794277477984	424.6666666666667	2266.9672875238007	0.003333333333333336	0.0009790000000000018	0	0	
70+-24ms_loss1_0_1.txt	732.0746613141903	2018.6666666666667	1.0063333333333333	394.15341090861057	191.33333333333334	2154.45108163541	0.00733333333333334	0.0005932222222222234	0	0	
70+-24ms_loss1_1.txt	753.4367386227259	2072.0	1.004333333333333	255.76612080608925	164.66666666666666	2138.350545931202	0.006666666666666672	0.000481222222222223	0	0	
70+-24ms_loss1_2_2.txt	687.2787872160563	1965.3333333333333	1.015	330.49777771902995	184.66666666666666	2538.5584779022915	0.008000000000000007	0.001275000000000002	0	0	
30+-10ms_loss1_0_2.txt	1214.603040213637	5732.0	1.013	296.41929861999006	204.66666666666666	2357.667462375274	0.0046666666666666705	0.0011310000000000024	0	0	
70+-24ms_loss3_2.txt	450.4547684588507	985.3333333333334	1.0063333333333333	505.52467544626745	34.666666666666664	2015.3448819713353	0.00733333333333334	0.0005932222222222235	0	0	
100+-34ms_loss0.5_2_2.txt	700.261612082958	1972.0	1.0070000000000001	505.2802748185346	178.0	2234.459115212878	0.006000000000000005	0.0006510000000000011	0	0	
70+-24ms_loss3_1_1.txt	446.34359564809495	1032.0	1.014333333333333	601.5351100390516	51.333333333333336	2397.1015680656196	0.008000000000000007	0.0012278888888888914	0	0	
30+-10ms_loss3_1_2.txt	937.7676559996702	2945.3333333333335	1.0086666666666666	224.31027695936072	51.333333333333336	2179.4289584427615	0.006666666666666672	0.0007915555555555568	0	0	
70+-24ms_loss3_1_2.txt	446.789895221042	1012.0	1.013	595.2772257670972	34.666666666666664	2367.717829217542	0.006666666666666672	0.0011310000000000022	0	0	
30+-10ms_loss3_1_1.txt	954.4908336887834	2978.6666666666665	1.0073333333333332	279.10342188256755	18.0	2030.4193830576085	0.0046666666666666705	0.0006795555555555566	0	0	
50+-17ms_loss0.5_2.txt	949.446734591496	2992.0	1.0063333333333333	256.40183694412275	51.333333333333336	2115.3424188681656	0.006000000000000005	0.0005932222222222234	0	0	
70+-24ms_loss1_1_1.txt	720.3534678038139	2082.0	1.0126666666666666	292.9829613807716	221.33333333333334	2470.1025025657214	0.006000000000000005	0.001106222222222224	0	0	
100+-34ms_loss0.5_1.txt	672.6101806138543	1862.0	1.0153333333333332	373.02160034947843	181.33333333333334	2425.866420000463	0.008000000000000007	0.0012982222222222247	0	0	
100+-34ms_loss0.5_1_1.txt	685.9005329215958	1932.0	1.0133333333333334	831.4577569802392	178.0	2379.808699787204	0.010666666666666677	0.0011555555555555577	0	0	
30+-10ms_loss1_1_2.txt	1164.4711288670087	5402.0	1.0066666666666666	386.71392211258996	541.3333333333334	2179.4768370506945	0.00733333333333334	0.0006222222222222234	0	0	
50+-17ms_loss0.5_1.txt	976.6528999667008	3395.3333333333335	1.0116666666666667	154.7296494355138	208.0	2134.0169519744504	0.008000000000000007	0.0010305555555555573	0	0	
70+-24ms_loss1_1_2.txt	732.2784520052	2038.6666666666667	1.01	331.1027735989825	188.0	2315.1551313908644	0.008000000000000007	0.0009000000000000014	0	0	
100+-34ms_loss0.5_2.txt	694.4571751639602	1952.0	1.0119999999999998	663.954393547664	168.0	2270.1728603098495	0.008000000000000007	0.001056000000000002	0	0	
100+-34ms_loss0.5_1_2.txt	621.6279143722554	1747.0	1.0143333333333333	308.6295621971814	201.33333333333334	2516.1949398099737	0.010333333333333342	0.0012278888888888912	0	0	
30+-10ms_loss1_1_1.txt	1175.6406592426451	5402.0	1.0086666666666668	395.0716328455038	321.3333333333333	2293.292197640799	0.006333333333333339	0.0007915555555555568	0	0	
30+-10ms_loss3_2_2.txt	938.8234551874987	2988.6666666666665	1.0133333333333334	273.15127257108475	61.333333333333336	2240.3691302007164	0.00733333333333334	0.0011555555555555575	0	0	
70+-24ms_loss3_0_2.txt	457.6523324906391	1028.6666666666667	1.012	470.6864679154369	51.333333333333336	2139.3670689176583	0.008000000000000007	0.001056000000000002	0	0	
85+-29ms_loss0.5_1.txt	756.1499797406067	2212.0	1.0103333333333333	423.72136784970434	254.66666666666666	2294.1740929915404	0.006000000000000005	0.0009265555555555571	0	0	
70+-24ms_loss3_2_1.txt	456.65264240226384	988.6666666666666	1.006	382.23423533447817	18.0	2005.5596466471286	0.006666666666666672	0.000564000000000001	0	0	
30+-10ms_loss3_0_1.txt	941.1572377106459	2972.0	1.0093333333333332	227.3101459334934	51.333333333333336	2196.691507497318	0.008000000000000007	0.0008462222222222236	0	0	
70+-24ms_loss3_0_1.txt	433.0575453864627	1008.6666666666666	1.0163333333333333	673.7588483991464	44.666666666666664	2340.773422165339	0.010666666666666677	0.0013665555555555577	0	0	
30+-10ms_loss3_2_1.txt	928.5136884343467	2938.6666666666665	1.0123333333333333	216.79843140962043	38.0	2388.7034377727477	0.008666666666666675	0.001081222222222224	0	0	
85+-29ms_loss0.5_2.txt	786.0268194949781	2355.3333333333335	1.0106666666666666	322.63582770545327	248.0	2231.0383636231572	0.010000000000000009	0.0009528888888888905	0	0	
30+-10ms_loss3_0_2.txt	939.8025776982206	2952.0	1.0090000000000001	244.3773955836524	54.666666666666664	2064.972602281366	0.009333333333333341	0.0008190000000000016	0	0	
70+-24ms_loss3_2_2.txt	459.1630662053618	1050.3333333333333	1.0063333333333333	672.3092955566265	61.333333333333336	2170.428564288795	0.00733333333333334	0.0006598888888888902	0	0	
70+-24ms_loss0.5_1.txt	892.1233241050982	2772.0	1.0083333333333333	333.2487840531831	144.66666666666666	2193.052377008289	0.008000000000000007	0.0007638888888888902	0	0	
50+-17ms_loss1_1_2.txt	936.4428358086916	2938.6666666666665	1.0073333333333332	270.54571572514953	58.0	2164.0763220505537	0.006666666666666672	0.0006795555555555566	0	0	
85+-29ms_loss3_2_1.txt	390.5147806558647	933.6666666666666	1.0086666666666668	572.957206402712	71.33333333333333	2204.7719505431432	0.008666666666666675	0.0007915555555555568	0	0	
100+-34ms_loss3_2.txt	278.47171565316825	745.3333333333334	1.0083333333333333	1301.7074370038458	49.666666666666664	2192.433748472527	0.006666666666666672	0.0007638888888888902	0	0	
