4495.494520828845	300.0	1000.0	129.00998847487125	0	0.0	4495.494520828845	0	0	-3.7784486006685114
4619.460047813398	300.0	2000.0	123.96552698455443	0	0.0	4619.460047813398	1	0	-1.5216709645847732
5391.352857196712	2000.0	2228.1071906166862	0.0	0	0.0	4619.460047813397	1	0	-0.7937986876262583
6228.918946736284	2000.0	2390.5411010771136	0.0	0	0.0	4619.460047813398	1	0	1.1033212972596231
7244.095518171641	2000.0	2375.364529641757	0.0	0	0.0	4619.460047813398	1	0	1.1033212972596231
7734.887041879137	1000.0	2884.5730059342623	0.0	0	0.0	4619.460047813399	1	0	-0.28297306386026755
8204.492909896846	1000.0	3414.9671379165534	0.0	0	0.0	4619.4600478134	1	0	0.4101741166996775
9160.264346527234	2000.0	3459.1957012861644	0.0	0	0.0	4619.460047813399	1	0	0.41017411669967707
10130.957513407238	2000.0	3488.5025344061587	0.0	0	0.0	4619.460047813397	1	0	1.103321297259623
10998.936914629177	2000.0	3620.5231331842206	0.0	0	0.0	4619.460047813399	1	0	1.1033212972596231
12251.79449273836	3000.0	3367.665555075036	0.0	0	0.0	4619.460047813397	1	0	1.1033212972596234
13292.702686071301	2000.0	3326.7573617420953	0.0	0	0.0	4619.460047813398	1	0	0.6978561891514584
14249.574765954898	2000.0	3369.885281858498	0.0	0	0.0	4619.460047813398	1	0	1.1033212972596231
15492.533575029895	2000.0	3126.926472783501	0.0	0	0.0	4619.460047813398	1	0	1.1033212972596231
16632.571157562106	1000.0	2986.8888902512867	0.0	0	0.0	4619.460047813396	1	0	-0.28297306386026666
17423.522219805556	1000.0	3195.937828007837	0.0	0	0.0	4619.460047813398	1	0	0.41017411669967885
18109.86264085598	1000.0	3509.5974069574117	0.0	0	0.0	4619.460047813394	1	0	0.4101741166996793
19003.43755569285	1000.0	3616.022492120539	0.0	0	0.0	4619.460047813394	1	0	0.4101741166996803
19766.253458538296	1000.0	3853.20658927509	0.0	0	0.0	4619.4600478133925	1	0	0.4101741166996805
20623.86008909686	1000.0	3995.599958716529	0.0	0	0.0	4619.460047813394	1	0	0.41017411669968074
21473.89492389063	1000.0	4145.565123922758	0.0	0	0.0	4619.460047813394	1	0	0.4101741166996803
22200.0	1000.0	4419.46004781339	0.0	0	220.66969830902963	4619.460047813394	1	0	0.4101741166996803
23302.125057052883	2000.0	4317.334990760512	0.0	0	0.0	4619.460047813394	1	0	0.41017411669968024
