4046.40183596764	300.0	1000.0	134.35994380482865	0	0.0	4046.40183596764	0	0	-1.2802911224130178
4249.087877905032	300.0	2000.0	202.68604193739202	0	0.0	4249.087877905032	1	0	-1.7752842616758957
4793.194462071916	1000.0	2455.8934158331163	0.0	0	0.0	4249.087877905033	1	0	-0.5818382662013535
5589.485872578821	2000.0	2659.602005326211	0.0	0	0.0	4249.087877905032	1	0	0.6221345381245824
6528.091000881328	2000.0	2720.9968770237037	0.0	0	0.0	4249.087877905032	1	0	1.315281718684528
7314.624594168959	2000.0	2934.4632837360728	0.0	0	0.0	4249.087877905033	1	0	1.3152817186845278
8143.802958969696	2000.0	3105.284918935336	0.0	0	0.0	4249.087877905033	1	0	1.3152817186845278
8950.734129547664	2000.0	3298.3537483573677	0.0	0	0.0	4249.087877905032	1	0	1.3152817186845276
9728.167466834106	2000.0	3520.920411070927	0.0	0	0.0	4249.087877905032	1	0	1.315281718684528
10916.334542584245	2000.0	3332.7533353207878	0.0	0	0.0	4249.087877905032	1	0	1.3152817186845278
11683.799307563497	2000.0	3565.288570341537	0.0	0	0.0	4249.087877905033	1	0	1.3152817186845276
12847.282137963044	2000.0	3401.805739941989	0.0	0	0.0	4249.087877905033	1	0	1.3152817186845274
13883.667160809144	2000.0	3365.4207170958903	0.0	0	0.0	4249.0878779050345	1	0	1.3152817186845267
15013.42118795326	2000.0	3235.666689951774	0.0	0	0.0	4249.0878779050345	1	0	1.3152817186845267
16283.828147678345	2000.0	2965.259730226689	0.0	0	0.0	4249.0878779050345	1	0	1.3152817186845267
17251.41091822213	2000.0	2997.676959682903	0.0	0	0.0	4249.0878779050345	1	0	1.3152817186845271
18435.488865948286	2000.0	2813.599011956746	0.0	0	0.0	4249.0878779050345	1	0	1.315281718684526
19360.979587848247	2000.0	2888.1082900567817	0.0	0	0.0	4249.087877905029	1	0	1.315281718684528
20279.433128992056	2000.0	2969.6547489129766	0.0	0	0.0	4249.087877905031	1	0	1.315281718684529
21363.689104162266	2000.0	2885.398773742763	0.0	0	0.0	4249.087877905029	1	0	1.3152817186845291
22283.5720949868	2000.0	2965.5157829182253	0.0	0	0.0	4249.087877905029	1	0	1.3152817186845291
23389.75136263061	2000.0	2859.3365152744136	0.0	0	0.0	4249.087877905029	1	0	1.3152817186845291
24500.106559158725	2000.0	2748.9813187463	0.0	0	0.0	4249.087877905033	1	0	1.3152817186845276
25264.009125825964	2000.0	2985.078752079059	0.0	0	0.0	4249.087877905036	1	0	1.3152817186845256
