5762.2860305951535	300.0	1000.0	99.01259884515571	0	0.0	5762.2860305951535	0	0	-4.635347260500397
5844.426215260606	300.0	2000.0	82.14018466545198	0	0.0	5844.426215260606	1	0	-2.314830168615588
6350.48244060534	2000.0	2493.943774655266	0.0	0	0.0	5844.426215260607	1	0	-1.8348487470212491
6869.430359905322	2000.0	2974.9958553552856	0.0	0	0.0	5844.426215260607	1	0	0.062271237864632345
7351.104057980636	2000.0	3493.322157279972	0.0	0	0.0	5844.426215260608	1	0	0.0622712378646309
8005.056510669228	2000.0	3839.3697045913796	0.0	0	0.0	5844.426215260608	1	0	0.0622712378646309
8553.453348595825	2000.0	4290.9728666647825	0.0	0	0.0	5844.426215260608	1	0	0.06227123786463068
9708.39531877028	3000.0	4136.03089649033	0.0	0	0.0	5844.426215260608	1	0	0.06227123786463107
10707.970207061215	2000.0	4136.456008199392	0.0	0	0.0	5844.426215260606	1	0	-0.3431938702435323
11391.749237741094	2000.0	4452.6769775195135	0.0	0	0.0	5844.426215260606	1	0	0.062271237864632956
12088.139189721953	2000.0	4756.287025538658	0.0	0	0.0	5844.426215260609	1	0	0.06227123786463068
13061.615195612643	2000.0	4782.811019647965	0.0	0	0.0	5844.426215260606	1	0	0.06227123786463212
14179.151339183734	3000.0	4665.274876076874	0.0	0	0.0	5844.426215260606	1	0	0.06227123786463301
15052.431461823127	3000.0	4791.99475343748	0.0	0	0.0	5844.426215260606	1	0	0.4677363459727976
15998.88829888642	2000.0	4845.5379163741845	0.0	0	0.0	5844.426215260606	1	0	-0.34319387024353176
16799.774711070295	3000.0	5044.651504190316	0.0	0	0.0	5844.42621526061	1	0	0.06227123786463107
17831.809595566036	3000.0	5012.616619694572	0.0	0	0.0	5844.426215260608	1	0	0.4677363459727953
18543.53517332559	3000.0	5300.8910419350195	0.0	0	0.0	5844.426215260608	1	0	0.4677363459727957
20551.72739726688	3000.0	4292.698817993725	0.0	0	0.0	5844.426215260606	1	0	0.4677363459727976
21584.946486104902	2000.0	4259.479729155706	0.0	0	0.0	5844.426215260608	1	0	-0.34319387024353093
22729.718897634077	2000.0	4114.707317626531	0.0	0	0.0	5844.426215260606	1	0	0.062271237864632845
23510.843962469575	2000.0	4333.58225279103	0.0	0	0.0	5844.426215260606	1	0	0.062271237864632845
