3871.4460522995114	300.0	2000.0	360.6624788948618	0	0.0	3871.4460522995114	1	0	1	-4.0590659374130595
4186.3704708684345	300.0	2653.583139574184	0.0	0	0.0	3839.953610442618	1	0	2	-2.323812278584871
4518.9281333039235	300.0	3287.769710895146	0.0	0	0.0	3806.697844199069	1	0	2	-2.1072288312506986
5200.0	300.0	3538.5906575294634	0.0	0	396.4965224876569	3738.5906575294625	1	0	2	-2.0854792011797385
6200.0	300.0	3438.590657529465	0.0	0	522.2663639030698	3638.5906575294634	1	0	2	-2.038892906205694
7200.0	300.0	3338.5906575294657	0.0	0	682.8430521012115	3538.590657529464	1	0	2	-1.989295328764732
8200.0	300.0	3238.5906575294666	0.0	0	811.1930879540432	3438.590657529465	1	0	2	-1.9392953287647325
9200.0	300.0	3138.590657529466	0.0	0	803.7212505006919	3338.5906575294657	1	0	2	-1.8892953287647327
10200.0	300.0	3038.5906575294657	0.0	0	664.995201997941	3238.5906575294666	1	0	2	-1.8392953287647333
11200.0	300.0	2938.590657529466	0.0	0	779.7519504818611	3138.5906575294666	1	0	2	-1.7892953287647333
12200.0	300.0	2838.590657529467	0.0	0	518.5305707848347	3038.5906575294666	1	0	2	-1.7387743434893987
13200.0	300.0	2738.590657529466	0.0	0	727.9051472931933	2938.590657529463	1	0	2	-1.689295328764732
14200.0	300.0	2638.5906575294675	0.0	0	744.2344189175983	2838.590657529463	1	0	2	-1.6392953287647318
15200.0	300.0	2538.5906575294666	0.0	0	831.6537439260046	2738.590657529463	1	0	2	-1.5892953287647316
16200.0	300.0	2438.5906575294666	0.0	0	601.883901407673	2638.5906575294666	1	0	2	-1.5392564304313023
17200.0	300.0	2338.590657529465	0.0	0	493.4198451770317	2538.5906575294684	1	0	2	-1.4886086300514416
18200.0	300.0	2238.5906575294616	0.0	0	562.6805827233766	2438.590657529465	1	0	2	-1.4390053802989318
19200.0	300.0	2138.5906575294616	0.0	0	683.3184721264224	2338.590657529461	1	0	2	-1.389295328764732
20200.0	300.0	2038.5906575294648	0.0	0	390.95580889788107	2238.590657529465	1	0	2	-1.3381529057945503
21200.0	300.0	1938.5906575294641	0.0	0	750.0471948987688	2138.590657529461	1	0	2	-1.2892953287647315
22200.0	300.0	1838.5906575294616	0.0	0	733.2937044280116	2038.5906575294575	1	0	2	-1.23929532876473
23200.0	300.0	1738.5906575294557	0.0	0	813.9046394337602	1938.5906575294575	1	0	2	-1.189295328764729
24200.0	300.0	1638.590657529451	0.0	0	851.5384517709863	1838.5906575294466	1	0	2	-1.1392953287647254
25200.0	300.0	1538.5906575294503	0.0	0	800.9373161083204	1738.5906575294466	1	0	2	-1.0892953287647236
26200.0	300.0	1438.5906575294525	0.0	0	768.521720833658	1638.590657529454	1	0	2	-1.0392953287647257
27200.0	300.0	1338.5906575294584	0.0	0	862.6192092759193	1538.5906575294575	1	0	2	-0.9892953287647289
28200.0	300.0	1238.5906575294566	0.0	0	849.495499880828	1438.590657529454	1	0	2	-0.9392953287647287
29200.0	300.0	1138.5906575294566	0.0	0	786.2163365732122	1338.5906575294466	1	0	2	-0.889295328764725
30200.0	300.0	1038.5906575294557	0.0	0	843.8251117857071	1238.590657529443	1	0	2	-0.8392953287647231
31200.0	300.0	938.5906575294608	0.0	0	777.049181439379	1138.5906575294466	1	0	2	-0.7892953287647236
32200.0	300.0	838.59065752946	0.0	0	791.631559376332	1038.5906575294393	1	0	2	-0.7392953287647209
33200.0	300.0	738.5906575294564	0.0	0	792.1626901511336	938.5906575294321	1	0	2	-0.6892953287647188
